rn,total_checkins
0uhgtpLf__CnZB1ggPVzSQ,0.0
zMGhPbrOnbPcYCUqenGMFw,31.0
QAXFkN4iDiC1HUrkOiAAKA,0.0
HNQzTcyaW3PwJ2oC8vKWHw,3.0
UtWd3LMEktL51UJyUwYwjA,0.0
HRZfoNssELsHN0SMmYoMsw,1.0
JJDujDLx_jqdk3m-kM9L8g,435.0
lpD3xIYuVaQA8xRSlKwn-Q,173.0
vw6WWSFqJmeeQr-MUpAMUg,264.0
LtPnsCPkCb41VG5fQr18IQ,8.0
6PtDrXXQK9JyrN7M4nvZyA,3.0
1JtneT5bWWd7JRqv1shMzw,0.0
svPjZWp4Pa32fwI2gNlxJg,14.0
JLh_3ID6DaKvmD_2hQ6J-w,8.0
dXI95VscrvdWu5qu6CjnWQ,3.0
phTLTkqSvylLkmz5wAwhTw,4.0
WPkRg0eaJZFbyXm0uNb1ZA,164.0
WgvJcTe_RdlIfnvxEzn2Mg,250.0
mJFdBXviC-1YRtY51XnS6A,323.0
YjmbCvygeMj9dfJp6neQ_A,7.0
DUAKXNEh7c2v8mu8nWKYOg,23.0
0wr58lAX4e_UX0CZfeEoKA,1296.0
UkM9xM8SkHzMe_x5zl0MhQ,174.0
SJVrnBT80VtUScxxIofB-A,16.0
KvD5ztamryDcuYTIBfAy7g,11.0
RRUyGOb4MDlPLNHIq9gMRg,0.0
Q7bAF6MrZ8wWfLsxaPl2Yw,88.0
_pO7Zltws0aPSKff0EQyqA,62.0
9gQyf3h7XK0lKJYLGcIYlA,7.0
Xg7Gt8vlSPxSypDQQSVsAA,304.0
zY_YAwo4On0aqOABS-1cBA,99.0
eGLnLiKt58jHNjGVw149Nw,12.0
Fu_MNxmXW0neptI-ShZRpw,3.0
UurE194rrdpdSllt0cVZxQ,0.0
f1aiuS43bRV1sqGTMlLRWQ,1.0
DiCfRiL3WX-vwkK85qrIjw,81.0
ykb78lXHMHjNFBPVOL5meQ,160.0
S8VRQCBrbZI04zjCOc1RAA,95.0
c1JoHp602zilpDU_57DsMg,344.0
de2E6-wKURd0RLJaq8mrTg,4.0
XBikK0GMqJTF5d_bI3VSkA,30.0
RcEKCs4v_gj2uN3YHcCkKw,2.0
Mq8QTBAR7r-vUL6C2JVkRA,11.0
CFBDAdWVxOhFFRTa5Fp30Q,2.0
CuEufX-q8wFuaPgHaAL-lQ,14.0
of4V8nfW7GwJ03tLDdrOlA,1049.0
D2mh7UebiiWJ1YYPLuXsyQ,0.0
YQ--LJ7pvjiDSqNv0TuKTQ,2433.0
w3oV0d-i7KHJqvS4hKxk5A,22.0
q8zJESZE4ywTGS2pEQIrGQ,0.0
IQFA3bvUnC-uEWHJFaxFHA,1.0
6tTv835MSguUBDpDtVRvMA,26.0
ogmjK0R0K9vpPTfhNKrXzg,915.0
xvWNuKzFoZTWpznbxYM1SA,19.0
jfIl1CYQSPTSJuANtGLZiA,15.0
s9KxZY47jt2FiDpNm9qI4A,0.0
ZwZmoaFB5oo-pkOMBeLZDA,3.0
ZkEapemTcLOFMBvV9J2iwQ,6.0
WQn2j45QmB7iX8C5YjZVCw,0.0
oto82J0DIvK1lyJf0j_yUA,38.0
JAAFhapjXHdxaLb8jxWwdQ,131.0
b207RNqIAhTd4JsRsnXB1Q,699.0
tpCALADHTuBaCJNgAluj2w,246.0
c3zYwxR1TcpeO2fugLTxEA,7.0
6zm33qiJAMtjMSXGlfIFKA,0.0
-bVpSr0gfct_Rka_AWZYAw,0.0
zMfZLd5_h5W8ZVxTNoeJyQ,462.0
tgFQN5Jo4T_70m6mS8i_Ag,0.0
iK9F_Xeg8ut9u2Ee1nVxlg,50.0
Q3ihaXT-akQN_2SKGhkw1Q,0.0
58sCCOPM4vS4yQCEwL1pjA,2.0
-OuTv9a9_MabQjyiZx2Stw,0.0
gofm05Jo-OYqjlxuD5BBDw,3.0
2-FFfBaAN2nZhcK-GBR75w,44.0
1ZgqJjtb91E9tOKhKrzsuw,343.0
CCNp1qS8n2gh51X7Wadabw,28.0
lag81XHoHW4abcjLNKYw0Q,1.0
mcXRNuN1MsgXYt8B2MWz2Q,22.0
-iBk1_3M_efQtY6Bcygp5w,1.0
oM6vBO0UEJB_uuOt9D0GSA,28.0
I3STZd5iAvUL9MNLF_DUug,1057.0
ISeb4rh50T02uADLTok9TA,13.0
SNc3-bV7preAPifzE4asNA,0.0
CJvN2k3gjR7JspTx21icTQ,269.0
4_yC0H9EVUFDmEj4sNaMiQ,4.0
FwDthqY_Iy0Up0cpTP0AKg,0.0
1OnZRj4yIo4szhapTFwj5w,16.0
DpfRApPrAle6WROX8_aQPA,342.0
I9Hzni6j2MJlBLXPtg-cCQ,10.0
G6_M3Dg-gjwVIbRGLIRBkw,0.0
y0TTPR0K5iB4oMkgVUH1ig,75.0
2oJqt8ZDyw0WapZ8Zc268Q,1.0
KWTv8elo9HiN9sIKvN0_bQ,3.0
ROeCBwuy5lfHUo8v0SMwSg,254.0
gutrT_mxAEtLA9hLRKJzZA,2.0
DYnFGGYU3SkrKT_G4djpYQ,1185.0
5MlgZwfmaegOL7_FJ3b7lA,14.0
rdecr4xz5BJEs7ZJW01H_w,1.0
kJtijhRR8fl4QIrj-oxf9g,5.0
prdA1r8XP03oD-PYvZJ5AA,505.0
xcKR6ctY4qtBh5Td-17vrg,0.0
aHuGV6FS0j8_1_p9vFeNuA,7.0
fMdnlYyN5EMhafyE3dGTFQ,0.0
KdQM64AQ5_ppgs6RolwJ4w,28.0
dazGlP4Rk4nxlyMtlvkpvA,36.0
5KAy9aeb4z2hSrPcMg3K0g,4.0
wt6SJHPEknFUWjn67_wKoQ,15.0
iN3SrF5NO0xSf6umeUws-Q,248.0
NszlQiLiHVCuT7LjAnlvnQ,0.0
N_ML37GOTOLtGKWqRnbJRA,22.0
k2b3niokS_tosjah_rzCPw,653.0
9hNuOUywLPHdSbAXtQ9DhQ,1.0
0C4b8LsgLuL7_DuPXE729A,1.0
w6WOclNdCBYgUQXGyNAYGw,2.0
XDYCIRENiT2doRZgwNJ3SA,381.0
HwV2hQr7fbpiG8wODWJQ1w,199.0
1Z5nhQhFNtc5bmzgeaxFAQ,688.0
Pez0F_KbTNquM5OuJVgnJQ,460.0
4jK6jBV8rzX0dhm6dYQl_Q,535.0
FMWWSFWp7o2J5IHqJJr7yg,21.0
IKl7CidsJ8b2Jm3BttkILQ,103.0
HkLoNKk2aYhuUKgKCNU0tw,34.0
T4svfBHgvKG5TTytlYzLbQ,7.0
ITMSrIHJfko9cyqeOdUwEQ,150.0
vZafOAECfChenbQjhlZQlA,13.0
0QBFtNNj9RIggZGeivcbEg,375.0
XqYmemYJ630xqBaOZDr1pw,9.0
u8xCk_KNQJ-mVzi0PTWMGA,1.0
htUK5uwiYlKB4coz8-b1XQ,2.0
aLZTOa5e2ON9mmDQcw6GtQ,9.0
pNSHrFBlwWgTY9es9sdEWA,5.0
J4h3IP8lYBW82gr2SGeV2A,0.0
oN_A87dyVD2FBk7coLnhCg,508.0
tvwDuDypJDl16icfZDpULg,679.0
l9eqiZXVxZInW0HexFBpfA,0.0
fOFkU3gc9ekFiP9FWRgYTA,1.0
fDpiXePaeKqbOfoxXxUKyw,8.0
URn9u7InvoqmvLHWSlKuoA,1.0
v2UKNMDqWN1UaWlK2Ugx2Q,16.0
eJFa1FVr6Qs2g2SPKHPjgA,7.0
XY5r7aptxnh-Q-OdVNk1mw,0.0
Y_n3ujz7sWZdIVJULZcZEw,0.0
OW8ZTM0Bd6R0BH6u-6Wkag,80.0
jIlk4NUkoShYJVqA0edEpA,40.0
Hgy5MrIKrwRJDXnwKaCpbA,184.0
yYMTMtguT90BfMJVxasFuw,209.0
zrMpy_uQ5_77YapMkp8lUA,16.0
KTQHeWmwLxDQEt7GN7n3pA,1.0
qCtjJp2tI-RyennIpfN6Wg,22.0
DeiDY5I2scn86glfEVj9Ow,130.0
T-0707ku9Ovt-Y8fLA2TrA,17.0
MSYpFcm5FAkQYLcY6tkOgw,94.0
8pLlsYgvrC5SJL1Con8FYw,40.0
5rWfJa_61-dMVstA_e9FHQ,0.0
jXBNc4tQTR1WtmDb6-GOQg,6.0
YjhD8yL8tEDV_9SCCF2Ulg,1.0
yk1H2EzzLE8XvIlPF_mRuA,409.0
kTOkG7nkc_mIEzGqyPoFlA,1.0
xcL8PNpRygalnejv0bp1-w,7.0
UmFty_GxdqVe35apYnmGbw,0.0
PjhIQJf2dbdLxgnFrAUaNw,79.0
Xrq-ZGqUCcJVpfK1AJqX3g,1.0
pJdPcHkqtaLF47pS0LxdYQ,208.0
leXt81sCi1dyH1RF7nT3ig,28.0
fOzVez6UBi9LPIcC8OJFew,0.0
ewhYqXL8jLrNpwQGnGIhyw,25.0
nl2nsBi9U3sW1R34nF0s0Q,64.0
dODimuyIJGIxER5uzX5WuQ,180.0
E7gXf8A6CyBIqc5twzgG_Q,17.0
Q91cYZDYdoUB6WeVB6U6Dg,19.0
qCOaN9Tussltr_CQlv3lQA,41.0
wHn5ekrhv_DsH2p3fjAung,295.0
L89gTBsMuEUzSex9Hcpdng,11.0
BthL-DpmauWs0-tDewBWug,4.0
dCX6CvWGn8oiPSD_yxrm0Q,36.0
iyorj-qjTu7rpLHvmx_EEg,1.0
_iySw-CXvA2wx0sn8pRiAA,213.0
pXqyJQISv5N_9Of5Nnfs6g,0.0
FivO5mGamklH4ID4bT5YXg,9.0
RUJymwuG7ICtEZpXLqJpUg,1.0
8guV6WfhUtASpNhNsd945g,288.0
lnG7zq5Vi8awdToyY-TDBQ,41.0
jPvn-C8kNUcyGfjUtOc_oA,81.0
JxKWfZ6hG8iRnK8QL65jTw,128.0
Ysd8pj0sZpfPq0xNQd8fXA,1.0
5li4Wxd__uYGrgB8_n_uzw,2.0
D9DYy_PX5u_tLEqaaRR2kA,25.0
qfcdMhm1Ff28JHVpHca20g,0.0
8DAPLb2_IIFGfD8ltw0NBQ,8.0
PtQsrkpKmRBVRmWjax6eKQ,0.0
Sh-XzCG2pZ59g85kjROciw,53.0
n0yMrpye4tLpmaTSzXRGuw,0.0
zUc67X2Tn8Xi1bJFvOX2fA,39.0
heCkOHO1xrV5mllpPKTuxg,2.0
k09vTg5nRsyABM1MIjcKAg,4.0
D4tn-pcvuK8lkv8CidmQig,6.0
OsicKntF7sTdQiYU_AcNEA,4.0
HXCCITejNvcqtjNQRHnMPw,12.0
7Nz4kTghhicjsR23GYMlLg,26.0
h-Oq86DZfZad9kKXe8m7Lg,401.0
lMxgLp7dPXf4-xiWLwd3WQ,45.0
QI7XeQ11U4D-A5uRcah5Iw,0.0
HTZ5flpShCjnNA5XdtAVhQ,0.0
auDjameQ8PKA2cIwyI5uQA,23.0
ZZbaD-DKkILA_FvliElciw,4.0
HKoPaMZc1iG8XYzYRhwBKw,2.0
AwmLDzqJ0aMGZTYYoZnxWg,48.0
7yQMwsuV_8rV-EchuvCG5g,0.0
1e6Xtmd4BetTnsoRCK3J5g,300.0
hmRR9whRtnbV5LyIC3Bxrg,0.0
YGBSiJQuQihb8bqa1vFcng,10.0
ID5wWJ9C7G0hfbQilvlfxA,1122.0
VKmt_G2KSkAAFLRWyiGK2w,4.0
qCq3JGKYMFq4dqFjtuF7DQ,0.0
8shxmij5d2IjGLI_1riVUw,32.0
S9CrHJJnns3cqdGca7mQWQ,23.0
dHmLezNmX-VW8_Hfryv5tA,2.0
bCp4qpBzL_chlJtHbiVF5Q,3.0
Lfauu60pCWaQ2nuGCgW_eQ,0.0
FKL48E_EweGcnjydK0KKdA,363.0
qUjmBRkodunHj1Vzeh6PQg,138.0
OTkJUl-RyZ7eMi43spg5-g,61.0
pwcxRdU_8xUVfhKlXsDHyg,7.0
MGbZXur_FkGFBT15O9SFLQ,5.0
ViFDeMpfxe0EdIgOhX48Kw,0.0
87Kp5zOGDx-lUk5DApZwhQ,5.0
juMGlVODD52yam7hCE5P7Q,8.0
EV6EWk4rc9XUIGQDj5YElA,225.0
jppxrDQLXr4Nk8cV7IGlcw,160.0
1SJiW_mW6IlEe7hqMTnjYg,0.0
6oyUUtgIqBEnMnB9B7-O7A,5.0
dYMUgI8lJbBzfuzQWH85bg,228.0
oNlsiPYrawa9DxFO9TioYw,37.0
OqWYJ_GYHnJFpple7dUBrQ,0.0
vMyeUHW3QxbXD4_KxmwduA,6.0
twrgw3ZaMEiS87sN5ahuuw,91.0
IhBiHpjqJP01qX1dCxG9-A,191.0
UT6L3b7Zll_nvRidijiDSA,1438.0
3GEEy7RP6e4bT4LAiWFMFQ,7252.0
4KYnY1nNTaD7vb3Eo1G3Hw,1.0
zHqydarL53YWMjuC0UglSA,0.0
ujfIrNpNM9D020nPL4znRQ,3.0
TLr_AFOnq4TK_qNGRQzloQ,0.0
6ijZO9TWdl6lTLqe5G5XWA,0.0
UzCZyYj511zKERJEpEk7-w,0.0
kNij6LlC65nxugxAJyEGVw,3.0
wuze9cv8NS72Tt44yawjkA,0.0
y6Fmhz2CceimbgvxNVgE-w,52.0
sYDc1TENwCKLHvprBa5rLw,14.0
7CD4qTysNB-lis85QFS8Tg,1.0
U1UeoJPMgfQLROLsOc376g,237.0
q2sh3hHMs9RsEoWBo4CGEQ,26.0
wPbR3K8eiLWmDJvQdaHEXA,6.0
c_5MMZaYFmLgrbSg6YI42g,28.0
XkzxCrgCVXAfOJB1Ks7LCg,0.0
3f2dKT9PgLipoNi6vebnDQ,1.0
9pvJiPUzB5JTqhNTloKjvA,171.0
dRb2Xq8jorJV6tDCgmaQUg,0.0
GcOSwe8tNvWfRH-gp2UQYQ,14.0
dxSIx7nnSJNoSt01llArAQ,3.0
ZH2ogtJUdxx4XAabbJMg5g,126.0
zBlh5vP_qkSNR5Cc6lWG4w,2.0
bxLmrsMdjAyz8QEqWml1CA,1.0
9aE3x2J3zNVhfn9QO_2fRw,55.0
1kUjJHO_Kwthd7jCDozuYg,0.0
7DBu4i4sN9I8HWS3YaxArA,1.0
VcJUwtuimI07KQwOc1wEcQ,5.0
t_YLVHvWU7OB223l82U9KQ,0.0
ajtE6Dvg2nGvuMvtEdDl3w,0.0
pEzLtBG0AaaYaFxphG45cA,3.0
4a0gxD-ckZcwNd-hekV_ww,0.0
XfHUMPMSiVHqQ9-u2ZisLg,0.0
gg1Qw0HhF47DCRth8jUY0A,37.0
Pg-KfFD3GcWDtJv5J3yvmw,44.0
0HSY1jGtyFuETZwaJN6rQQ,0.0
LhU-XsZ2YObJnP-5uiMIjA,3.0
bsbU2Pk-aacIULmRDU8y_Q,14.0
bffQssCZ-KpA_PPIu6Vysg,5.0
6qKjl6xJQzLb9ka-QbTudA,417.0
FyfltLZgG67QS6i2jv2JoA,4.0
v-RQugtZbhnINBqrIZ9l9A,2.0
Pdf3z2H5a9YHq0Slcv9KgQ,25.0
E97gApcDWnP0lH8D4rrAlg,8.0
rS0ReiIhmugq3UcK_7aGAQ,2.0
_ek_DoAnoHtpwaBwaIFr4Q,1.0
NRsZyuOZlwgbGz7S13ralg,11.0
xCe5FZT4yqbSSumxOyJsFw,0.0
S1t1kRnoiB1j3u7bRkjlvA,230.0
ri1zdmUyuVxouWwSmSFDCw,6.0
kQabQnNavQ7FgfyuXf8Niw,37.0
Nut3ob6m58of2curSbrFWQ,106.0
g4tIZtQ9jmHelwYMz_6K5g,301.0
oDuilCKr--xMW7RTIHk-cQ,660.0
QSfhaQD4sJ18oVwnwae4Kg,46.0
rrysQBMgpCqhDZuM34vvwg,7.0
GqlcI-T5pK17Q932PimsAg,567.0
sSbhLkw1B58zLeUtv5lpaQ,1.0
25PtpM0IfG_2IIQWCj-n5Q,10.0
Qus1EKJhd0Mi-BnnEeuv5Q,6.0
Mx8NzQJYOCA74eO3Jveknw,10.0
t5vvlSgoeHF9uY6VkokmSg,43.0
4qiD9hcUiY4AfCBBqpMYeQ,33.0
apATPHcdiWr-Tgywu6mvHg,62.0
USYuX1n1ySv5kd3Fjs-efw,2.0
PvAOQjUxoWlWqNbiO2tthQ,8.0
zesysZuscMHxBl9uIQXIIw,0.0
SjmwP-IY0d4uMs295TyE-Q,0.0
B89xU39A243rNNoQpcCKYA,388.0
3IwCop28R1_L5jMv6AkL8Q,393.0
fJmg_GwsLMXXS26zKTITiQ,5.0
DNvlDfZ399DMTNejbT9C-A,47.0
Co67pxBtjvUlsWfgo9gYrA,45.0
4AgSOPmhRfPcC-NctjiszQ,10.0
q6Wa5iJwcuBxMpI2kZXUAQ,136.0
33YHwHgIGDSg2wot59a_-Q,122.0
Q8C2K0zcfo0cNGgXY50GEQ,118.0
I5kKpCDxdrV1Lxss2T681g,0.0
Eufhdwi954UY-9MsdHjJKQ,5.0
OwOMoh48nxjIgPkGU9RxGQ,37.0
h9ReOyMihmTLg3Z5HbapTQ,31.0
8CHEdFOUFlf1qtLWQhxpyA,64.0
t7qvPH0G30w6xX5Q4lf8Jw,84.0
j4zRUehhRT0atvDzcgsx2g,1.0
QVHKpXJ3fRNMvin0Yvb4Yw,9.0
Jd7pyrfNdffLM5nMcP4IPg,11.0
WuiX9mOytF_8TXrR4ERQJw,0.0
2_jWcWOew5DA6wR7_eH36Q,15.0
ziTL7YYUZykEWzGEvO5Gsw,24.0
1ZJz840L496LAmQdeDv0WA,966.0
JZEw18_OhSzFj0IfXF6v6Q,1.0
oWHZtv98YyKvSennjtBuAA,427.0
n1fqRrQnURF1WWnDiDwJlQ,2.0
ky5L-EfUwU9chSPcIeXM5w,125.0
92rhxx9s3s5_vNkJbRjVNw,0.0
0FPlueS5F6l5xIf8Zw8iEQ,6.0
Dfbg3m2ce1VUzJ5i6Z7IuA,106.0
815I4_qtNd9Whd5joLZhAQ,1.0
oOnDAWgSJSaSB5Y13xEYwA,4.0
CeuTRtwsq6w5rztGOyNMPg,2.0
tNP02RaH2XAMs91fj8d-og,218.0
N9qLVYXE0HzYRE3C0TnzlQ,585.0
Kg2Cg-ZL56o2oU2GbylX5g,0.0
BQJokxJ4y4s57i7Mn65pvA,328.0
khSsfe3MUunPsJowDEuFvg,1.0
I6IOs1NVUf3d2OQB4TyKSw,0.0
46P5yEu3aurgJ9IiGGloVQ,11.0
-RdenSl5COgnPqaANI3kCQ,2.0
X02YNLa3Iofzwv5Le6QeYQ,1.0
cF_T4xeWO8BWin_6s93lEA,12.0
iO5i5ZT5HHUoDtQr0hD-FQ,158.0
ETTzxqOcPuxMqV37y1uhdg,167.0
Kx0MUrNQ737s-VVElk6Vig,68.0
q3kk9PciPb6LpwurlE9eVg,509.0
fasduK6l1bu2ngRSLDNkIw,5.0
hU7z5Jtl57RIODS0hPg9Ug,107.0
_iUq8i7GmSXDOsuM0UiQCg,260.0
KbhrsTQEea2RF_94YWnBdQ,48.0
Veb_YSP2PL3xGbu9JJVuOA,1.0
T-KniGykrZ46ZC9plOTspw,1008.0
u_8cVZyxh0J468zEZUjNDQ,692.0
FFolUMaFqs8vdu9ybE4-IA,100.0
FVgHb9w4pnkRBV5bZYJaZA,11.0
-8ILwSisSrTzcyy_Z0o9oA,20.0
J2LJ1IuLOj_BYyP8lUa7iA,150.0
J7KlrDFrriWoRkIUVNRPbg,257.0
sHPrepHE7L4sV5Dd3SovSg,8.0
2s2ww6WaulfOEI16s1uyDg,2021.0
hfkejQMg2lbBuWo_AP-I3A,25.0
-LiVt5oFhC-AA4nCH77DjQ,0.0
BU67sB_pedm_QsNhISvYIQ,1.0
_BCwZIK6GYht9cM-HGLduQ,2.0
fIpGcpjBnyiILi8M2wJSUw,2.0
S_VE4sLb8Tu59VYIgwc5Sw,5.0
Xp6ogw-SCNK28s1I0fhUXw,1.0
Auky7_gMsUdB91V0EAgbhA,148.0
qL9CBB9lwY0ftdUcqVMUgw,80.0
wn42xn0SUdKfbdjUJabL-A,120.0
wp6mYtftUQASEJcBXp2nVw,0.0
wqqpciqva5yN-c72SmvaOw,3.0
MLwVTDhM2DOESvKGcfKCsg,27.0
BIWDzxxfly7DNYBER4kqpQ,0.0
7ge2DIxgQAl20_wr4yUgsA,337.0
TywR-VhheOAi0kGlKwclpg,48.0
4CE_jyoNwSYkorer13G5OQ,54.0
V5K2K2U0JaBL5UPaZYJkSQ,10.0
TkN0yt3iWVbP4OdjsYchkg,11.0
oHeiAs-mnDJU1_4BD8_5Dg,74.0
TNvSywzPjr0GU71CfIVbrQ,0.0
4LCevRnZVQqRmA148M8HEw,0.0
ObV7olsEsNYjuMGNJ75jNw,3.0
nYpxA8exNB1VPuM7XYS7fg,269.0
OWMCp8jmbjouogxcKarQFg,20.0
HaOvuZUzCLbObQfT8H44fw,24.0
66EYUS3iichq-Gn6KjgX2A,8.0
RP3MFwBjZV7SLFKvh4Ipeg,0.0
1FqQ0L--8sviAKNR97K5UA,0.0
7phGRr7Z36IrET7zDKD3Pg,5.0
hiFFgsW_Lu9nQ--Wa2Okhg,0.0
FZDcm4f7aOvYK7aD7aBtvA,0.0
zfiSQ1dl3vTJ-og96eqXGA,98.0
pGwfOqNEL8FbMUFspJdAMA,88.0
JlNeaOymdVbE6_bubqjohg,142.0
WK0uzfMvBVRtZY5--12d5g,5.0
OIrYGca3yQdxEZQR2yhj3w,11.0
BmyRJmbVm4jGlkXg4ncLJQ,13.0
ZsnSiQY8c0bzyx7RfVrEKw,64.0
b7BOeCJ-W4Y-kKVGziDjQw,11.0
Kbidfh24_7-a380tovQeYA,1.0
dFyaVVHLcfNE98-NMftL7w,0.0
7gIK3en6jVyiColBvlHNPA,2.0
YSHLvvIOg5w7ON396yNmVA,9.0
75u8X_saAIETRHgpECi8YA,327.0
R3oY1XsFcagS0UEEJQjANA,3.0
XX5DlErcTQ8qNb_seI_oBw,50.0
Tnia3DIsEgc8nVPNnTRj7Q,0.0
UN_48kF4j4jjHQXLbQhaZw,0.0
kHsxuM7B2ZS8dtJIaTnUSQ,13.0
6zjv75DW7a_XkYiBBb3S7A,0.0
UOJzdIik4wgcy5N96RWtiQ,0.0
MedWQ7ljpXnfyNnXPZaBmA,52.0
7re6iyJY2v4Zb3x3hJnkaA,4.0
aUb0maIrZ-rdnvod1r7Umg,0.0
kS_xANADJil_EGX6gmMa5A,0.0
qjO0FtFXalKSVZLVq-XewQ,73.0
vW1P-SytRsF20a3ka9mBtw,13.0
EVVlOSnyb252v0hXYuDJ_w,0.0
HemrOHFWRHP5e6YFftHyGA,0.0
oGYXSVs0ympLy0ur8Qnp7g,89.0
jHIJ0hfy5USIWvcdynzrFQ,345.0
CDcSrKLFJTjdtXFOAcWt4w,0.0
FLHTWU3KVMz7qSH4yYsKPA,0.0
Hg7A3RVz_J7PHGmEqPOsxA,1.0
fyFmamI9xY0_OOgH6tO3pg,16.0
R6cWq0FkVfV_Ee-YttlPyA,83.0
QOmojzu24dTI2coPjOtu2Q,12.0
7v-2HkyrfYkPf471v4gCmg,18.0
pGjtxXBq4tZcdKdgTU-Tww,15.0
bMrYaaAy62ppdS09na0RgQ,260.0
mFGUvyJSdSRjIaN94QW_IQ,117.0
JE5tkxtE2E-iOQ9RR_Ysfg,0.0
IghwtXL8ZgK2dEL62Pzhrw,38.0
slJ1gePNlmv3tljLJ5d0-A,4.0
T113Acwqk_ru7Uvi41pruQ,0.0
poOnGeQlHEnWRAH9t_0KMg,57.0
Rqfxz80m6ysgmp8JMeiThA,0.0
c79drEBxcX3LsiK6AFgGew,7.0
iBPSrhDr7IlfMywxCIp-wA,107.0
gMz1bfOjtq8B6mWMTtaW9g,22.0
oWxiT2PasutHFyZp8Yh2mA,131.0
IQ3wDfQYvE7B5Dsq7NArjQ,11.0
ywtDqnrLeWzG7Q-9ORmSsA,41.0
PxANrd2dLItNNSAWyiQTjQ,30.0
uI2lQHqS1Pkh1-EzgeD-ww,1.0
bQEy8J4a1mWyuPIuiIzBMg,9.0
tLCZdAt83gvD6Me_Vshu1w,22.0
jI0B7zaALNKge6eFma3M2Q,43.0
i1QGBziAXxEWlofIe4gv1Q,91.0
4X4a-TJnivv8YtK1YGxcQQ,57.0
HSu5vcs6dkTG6rwYrmHtSg,16.0
twJ3I6X_KFpMT7mVjtknsw,4.0
wjf1uZNr6E4LQ0nUNHX5AA,15.0
_82041xhXs6-_WWT82BA8Q,2.0
x3LoVFuzVIPK_J-kDZORdg,68.0
s6L6SdVYhPcOQEDmNIg1-g,13.0
eSFGdCMFVQYx-tZKrGMPMw,885.0
cFnumFhvgt_48p9v_EGl7g,276.0
vK8_0DjWQ4WXUxCgsn7yBg,63.0
BXidyfEJE724CEzNSiigQQ,6.0
Cr6Q5CAyezx7ivz2UsaghA,92.0
9ULcHyUTN1O16Vr8KUMQew,16.0
NxK9QTPyjeG2vjs2yODh7Q,0.0
P2k7NTTO51LvocZUkvkMhg,0.0
Z1yvzAbs4fGC28s7WtUonA,83.0
9Ii0ZUKw0zAus-AnI00xLw,6.0
ZwkKYbwAwp9oc97FhrpQPg,301.0
k-3nsmnnq4cnUutgOVEjaQ,0.0
adan4r7tHmO0qprpiLrCLg,12.0
RWIavDLPCkzyP_ZpkeGtcA,1.0
NUysdAcJLlTJOjW_1AETyw,4.0
9HG09ZNqzrEUz-ipSTRkKA,0.0
3qlqzQrwh8hjBltlgFgsJQ,1079.0
VBVqHnViRLSYAqP7v8iNNQ,199.0
Lknr71asiqMW2mebCk7PlQ,32.0
n6u8lDrWBYkis8EQTwgOyA,153.0
yAelNGIWxBlUyhgOaetU-w,55.0
Lh2Ar375QiUg7Px-LDiYGw,2.0
2PnRXLAN3KFEu4g0OUL2iw,340.0
BJeHWkccQRXZKKyBcauenA,0.0
HJEaoW2OUTeZuQcygYUpqQ,1.0
UZDoRmJzWquqy7jstth1FA,1.0
IPyrraIafBs8afeVMGmfCQ,5.0
0vJmCY2P5rc37jSMz7Nz3Q,0.0
H_MkLtYcqG_GpwWkb06oHw,23.0
VH2BjFjc9usDquDgoHhptA,461.0
WB_lzC2LExQAgV6JmZWyuQ,4.0
ll9PWPSzuHudE8J1BT1G2A,7.0
gURBE4EKkytlOMuIqJHG8Q,0.0
sVM1qJD7w1ld1-sSDo4suQ,0.0
fCq3AVUzWDarScN020AcjQ,340.0
8fB3OodPzYuagvnEWzULeA,0.0
7tAVbCxJC0HJRf9TsozzYw,0.0
6J89kFOcOOX1tuphLc93DA,0.0
153QMny_1adtMtsf6MP95A,16.0
lYCeqldIiOggsbByH3RRhw,2.0
c0F2t2j9MJ2gUBUPky-dqw,163.0
PmQqj0wAnraXPuPSZCzEZQ,22.0
34PMhyoSQHVd4Lr7slzUcA,103.0
92lt0pzWl8RRZiPCikDUpA,49.0
GH5gbLHw05toW6ePNIUzTw,2.0
tMkLVD60GqCgQ392GWPHIA,3.0
3pGA9YGsDLRQ7HJLw5cwcQ,284.0
3SHE1cy1vpI7ts07g-Oxkg,2.0
A5Xd85djipsW546Bq6qIYA,7.0
BMAflH82OUIMl2mHtP0MNQ,74.0
vUJhUVmRMn9T4gsmz-L_Yg,6.0
KsvJoqJ4aRqv0XYoNdbXXw,0.0
B7Jdkws1iJ6P-G56MeLTHg,0.0
kzCG-KC3YVrQs7l-0d0b1w,2.0
mI2GqBeadATqOkLPhDNOfQ,0.0
_HVZ1V8IDa49MWdejx9BbA,9.0
5KgZD0CDNpUjbdV7OjUuXA,19.0
GGBMDHJGwkuVrkYcedJpmg,0.0
CZzRtq0HQKwbBaJJi-Xpnw,1.0
dQsKVABQ750EIIoqWMSy8A,1.0
odYdARplahqW4XbXU4drKg,1.0
MN5XcZlBtkI8exdIB7RQVQ,1.0
tVrKuh92l1eGK2fXsGYzaA,174.0
f0ELDvCsvHaWwxGodOd8Sw,1.0
NYRkbIL7yL7o75-MjhbgWw,0.0
HyoPFfBHLK0lKVHWEdFpvQ,0.0
y6QP5IrOJ7_FsB51jN2_Jg,1125.0
9li2xKBUybR_7JGiCwo6Gg,0.0
